Datetime,headline,description,article,link
2025-06-19 17:28:00,Texas legislators urge Tesla to delay robotaxi launch in Austin,Tesla's valuation largely depends on the launch and success of its robotaxi and humanoid robot projects.,"A group of Democratic lawmakers from Texas have requested Tesla to postpone the launch of its anticipated robotaxi service in Austin, citing public safety and trust concerns..The lawmakers suggest waiting until September, aligning with the introduction of new autonomous-driving legislation..The lawmakers' letter, sent on Wednesday, advises that delaying the service, which CEO Elon Musk hinted could start as early as this Sunday, would be in the public's best interest..They have also requested that Tesla provide ""detailed information"" on compliance with the upcoming state law if they proceed with the launch this month..Last year, Musk positioned Tesla's future on the success of autonomous-driving technology, shifting focus from the rapid growth in electric vehicle sales. Tesla has not yet commented on the letter from the lawmakers..Musk previously announced plans for ""autonomous ride-hailing for money in Austin,"" which have been under intense scrutiny from investors and analysts..The majority of Tesla's market value is believed to hinge on the success of the robotaxi and humanoid robots, which are yet to be launched..Under current Texas law, autonomous-vehicle companies can operate freely provided they meet registration and insurance requirements..The new legislation, which awaits the governor's signature, will require companies to seek authorisation and could lead to permit revocation if the vehicles are deemed a public danger..It also mandates that companies provide information for emergency situations involving their vehicles..Musk has been sparse with details regarding the Austin robotaxi rollout, mentioning only that it would start with 10 to 20 Model Y vehicles in ""the safest parts of Austin."".The specifics of passenger selection, ride charges, operational areas, and the extent of remote vehicle monitoring have not been disclosed..""Texas legislators urge Tesla to delay robotaxi launch in Austin"" was originally created and published by Just Auto, a GlobalData owned brand... .The information on this site has been included in good faith for general informational purposes only. It is not intended to amount to advice on which you should rely, and we give no representation, warranty or guarantee, whether express or implied as to its accuracy or completeness. You must obtain professional or specialist advice before taking, or refraining from, any action on the basis of the content on our site.",https://finance.yahoo.com/news/texas-legislators-urge-tesla-delay-092854703.html
2025-06-19 12:25:00,Tesla asked to delay robotaxi launch by Democratic Texas lawmakers,"(Reuters) -A group of Democratic Texas lawmakers has asked Tesla to delay its much-anticipated robotaxi launch in Austin until September, when a new autonomous-driving law is scheduled to take effect.  The group of Austin-area lawmakers said in the letter sent on Wednesday that delaying the launch, which CEO Elon Musk said could ""tentatively"" happen this Sunday, ""is in the best interest of both public safety and building public trust in Tesla's operations.""  If Tesla decides to move forward with a launch this month, the lawmakers asked that Tesla respond with ""detailed information"" demonstrating how Tesla will comply with the new state law when it launches.","By Chris Kirkham.(Reuters) -A group of Democratic Texas lawmakers has asked Tesla to delay its much-anticipated robotaxi launch in Austin until September, when a new autonomous-driving law is scheduled to take effect..The group of Austin-area lawmakers said in the letter sent on Wednesday that delaying the launch, which CEO Elon Musk said could ""tentatively"" happen this Sunday, ""is in the best interest of both public safety and building public trust in Tesla's operations."".If Tesla decides to move forward with a launch this month, the lawmakers asked that Tesla respond with ""detailed information"" demonstrating how Tesla will comply with the new state law when it launches..Musk last year staked Tesla's future on autonomous-driving technology as it pivoted away from chasing rapid growth in electric-vehicle sales..Tesla did not immediately respond to a request for comment on the letter..It is unclear how much weight a letter from Democratic lawmakers will carry in a state where Republicans hold the governorship and majorities in both legislative chambers..Musk announced in January that Tesla would be offering ""autonomous ride-hailing for money in Austin, in June,"" and since then the Austin rollout has been closely watched by investors and analysts - many of whom attribute the majority of Tesla's stock market value to hopes for robotaxis and humanoid robots the company has yet to deliver..Current Texas law allows autonomous-vehicle firms to operate their vehicles anywhere in Texas, as long as the vehicles meet basic registration and insurance requirements. The new legislation, which passed the Texas legislature last month and has not been signed by the governor, would for the first time require autonomous-vehicle companies to apply for authorization to operate in the state..It would give state authorities the power to revoke permits if they deem a driverless vehicle ""endangers the public."" Firms are also required to provide the state information on how police and first responders can deal with the vehicles in emergency situations..Musk and Tesla have given few details about their plans for the Austin robotaxi launch. The CEO has said the Austin rollout would begin with 10 or 20 Model Y vehicles, and that the company will begin operating in “only the parts of Austin that we consider to be the safest.” Musk and Tesla have not said who the passengers will be, how Tesla will charge for rides, where in Austin they will operate or how extensive remote monitoring and operation of the vehicles will be..(Reporting by Chris Kirkham in Los Angeles; Editing by Christopher Cushing)",https://finance.yahoo.com/news/tesla-asked-delay-robotaxi-launch-032540455.html
2025-06-19 09:00:00,This Monster Artificial Intelligence (AI) Data Center Stock Is the Real Winner From Google's Deal with OpenAI (Hint: It's Not Nvidia),"Google Cloud just signed a major deal with OpenAI, and no one is talking about the who the real winner of this partnership is.","Throughout the AI revolution, OpenAI has relied heavily on Microsoft's Azure cloud platform to supply compute power..In recent months, OpenAI has been seeking alternatives to Microsoft -- most recently choosing to partner with Google..Working with OpenAI is a major win for Google, but I see a data center infrastructure service provider as an even bigger winner from this deal..10 stocks we like better than CoreWeave ›.While Nvidia, Palantir Technologies, and Tesla consistently find their names in headlines regarding artificial intelligence (AI), I would argue that one company that dwarfs the attention garnered by big tech is OpenAI -- the start-up that kicked off the AI revolution in the first place..Recently, OpenAI sent shockwaves around the AI landscape yet again. This time, however, it wasn't because the ChatGPT developer released another groundbreaking product aimed at its rivals..Rather, investors learned that OpenAI is teaming up with ... Alphabet. Below, I'm going to detail why the partnership between OpenAI and Alphabet is such a big deal..Moreover, I'll break down which AI data center stock I think is poised to benefit most from this deal. Let's dig in..You may recall that when OpenAI emerged a few years ago, Microsoft was fast to partner with the company. More specifically, Microsoft plowed $10 billion into OpenAI as part of a strategic investment. One of the cornerstones of this deal was integrating ChatGPT into Microsoft's cloud platform, Azure. Throughout their partnership, OpenAI's compute infrastructure for training and inferencing was primarily supported by Microsoft. With Google entering the picture, however, those dynamics have changed..OpenAI is branching out beyond Microsoft and now leveraging the Google Cloud Platform (GCP) to complement Azure for compute resources. While this is a huge win for Alphabet's cloud business -- which rivals both Azure and Amazon Web Services (AWS) -- I see an even bigger winner emerging from this partnership..While Nvidia, Advanced Micro Devices, and Broadcom have been critical sources of high-performance chipsets for data centers throughout the AI revolution, a new player is emerging as a key resource in the space..CoreWeave (NASDAQ: CRWV) provides critical infrastructure services to AI developers through a cloud-based model. Companies that may not have the time or financial resources to acquire graphics processing units (GPU) from Nvidia and its peers can essentially rent them from CoreWeave's cloud-based infrastructure.",https://finance.yahoo.com/news/monster-artificial-intelligence-ai-data-010000853.html
2025-06-19 06:00:00,Prediction: This Artificial Intelligence (AI) Stock Could Be the Biggest Winner of the Second Half of 2025,"While cloud and chip stocks remain hot, I see a beaten-down artificial intelligence (AI) stock positioned for a comeback over the next six months.","One ""Magnificent Seven"" stock that has underperformed its peers this year is Tesla..While Tesla's core car business is losing momentum, all eyes seem to be on the company's upcoming robotaxi launch..A bullish narrative surrounding robotaxi has fueled some recent excitement in Tesla stock as of late, and I think this is just the beginning a new months-long breakout..These 10 stocks could mint the next wave of millionaires ›.As of June 12, shares of electric vehicle (EV) manufacturer Tesla (NASDAQ: TSLA) have dropped by 21% on the year. On the surface, this doesn't exactly inspire confidence..However, over the last couple of weeks, Tesla stock has started to witness some new life -- save for a brief sell-off following a fleeting tiff between Elon Musk and President Trump..While Tesla's core EV business continues to struggle, I think shares are poised for an epic comeback during the second half of the year..Let's explore a major update coming to Tesla soon and understand how this could fuel shares to new all-time highs. Is now the time to pounce on Tesla stock? Read on to find out..Tesla investors understand that Elon Musk's vision for the company is not just to sell the most EVs. Rather, Musk has been focusing on various elements of artificial intelligence (AI) and how the technology can be used to transform Tesla..Right now, the most immediate AI use case for Tesla is commercializing autonomous driving software. Tesla plans to leverage self-driving software across two applications: offering it as a feature in its cars and building a fleet of robotaxis for ride-hailing services..While the initial launch date for the Tesla Robotaxi was rumored to be June 12, more recent commentary from Musk himself suggests that the first rides will take place in Austin, Texas, later this month (potentially between June 22 and 28)..A successful robotaxi launch represents a transformative shift in Tesla -- from primarily a car manufacturer to more of an AI-powered services provider disrupting ride-hailing, car rentals, or logistics businesses..When it comes to popular stocks in the AI realm, I'm sure cloud hyperscalers Microsoft, Alphabet, and Amazon come to mind. Moreover, given Nvidia's ongoing rollout of its new Blackwell GPU architecture, the semiconductor king appears well positioned for further growth, too..Among Microsoft, Alphabet, and Amazon, these three cloud computing giants are forecast to spend nearly $260 billion in AI capital expenditures (capex) just this year.",https://finance.yahoo.com/news/prediction-artificial-intelligence-ai-stock-220000899.html
2025-06-19 05:45:00,Why the Market Dipped But Tesla (TSLA) Gained Today,"Tesla (TSLA) reached $321.99 at the closing of the latest trading day, reflecting a +1.78% change compared to its last close.","Tesla (TSLA) closed the most recent trading day at $321.99, moving +1.78% from the previous trading session. The stock's change was more than the S&P 500's daily loss of 0.03%. Meanwhile, the Dow lost 0.11%, and the Nasdaq, a tech-heavy index, added 0.13%..Heading into today, shares of the electric car maker had lost 7.99% over the past month, lagging the Auto-Tires-Trucks sector's loss of 7.75% and the S&P 500's gain of 0.6%..Investors will be eagerly watching for the performance of Tesla in its upcoming earnings disclosure. The company's earnings per share (EPS) are projected to be $0.43, reflecting a 17.31% decrease from the same quarter last year. Simultaneously, our latest consensus estimate expects the revenue to be $23.5 billion, showing a 7.84% drop compared to the year-ago quarter..Looking at the full year, the Zacks Consensus Estimates suggest analysts are expecting earnings of $1.89 per share and revenue of $96.69 billion. These totals would mark changes of -21.9% and -1.03%, respectively, from last year..Investors should also pay attention to any latest changes in analyst estimates for Tesla. These revisions help to show the ever-changing nature of near-term business trends. With this in mind, we can consider positive estimate revisions a sign of optimism about the business outlook..Our research demonstrates that these adjustments in estimates directly associate with imminent stock price performance. To capitalize on this, we've crafted the Zacks Rank, a unique model that incorporates these estimate changes and offers a practical rating system..The Zacks Rank system ranges from #1 (Strong Buy) to #5 (Strong Sell). It has a remarkable, outside-audited track record of success, with #1 stocks delivering an average annual return of +25% since 1988. The Zacks Consensus EPS estimate has moved 2.78% higher within the past month. Currently, Tesla is carrying a Zacks Rank of #3 (Hold)..In terms of valuation, Tesla is presently being traded at a Forward P/E ratio of 167.38. Its industry sports an average Forward P/E of 11.17, so one might conclude that Tesla is trading at a premium comparatively..Investors should also note that TSLA has a PEG ratio of 8.8 right now. Comparable to the widely accepted P/E ratio, the PEG ratio also accounts for the company's projected earnings growth. TSLA's industry had an average PEG ratio of 1.12 as of yesterday's close..The Automotive - Domestic industry is part of the Auto-Tires-Trucks sector. Currently, this industry holds a Zacks Industry Rank of 178, positioning it in the bottom 28% of all 250+ industries.",https://finance.yahoo.com/news/why-market-dipped-tesla-tsla-214503600.html
2025-06-19 04:32:00,Tesla Stock Rises. How to Trade Shares Ahead of Robo-Taxi Launch.,Tesla stock is sure to be volatile in the coming days. Deciding what to do with shares might depend on an investor’s time horizon.,Tesla stock is sure to be volatile in the coming days. Deciding what to do with shares might depend on an investor’s time horizon.,https://finance.yahoo.com/m/be74368f-b84e-3875-b0f0-7b77565d1db2/tesla-stock-rises-how-to.html
2025-06-19 04:30:00,Tesla Cybertruck Caught Driving In Wrong Lane On FSD—Just Days Before Robotaxi Launch,"Tesla Inc.'s (NASDAQ:TSLA) FSD or Full Self-Driving technology is under scrutiny again as a new video surfaced online that showcases a Cybertruck driving in the wrong lane, ahead of the Robotaxi launch on June 22. What Happened: ""I use FSD for over 2 hours of travel every day around the Philadelphia area and have never experienced an issue as bad as this one,"" a user on social media platform X said with a video on Sunday. The video showcased a Cybertruck on supervised FSD driving down the road.","Tesla Inc.'s (NASDAQ:TSLA) FSD or Full Self-Driving technology is under scrutiny again as a new video surfaced online that showcases a Cybertruck driving in the wrong lane, ahead of the Robotaxi launch on June 22..What Happened: ""I use FSD for over 2 hours of travel every day around the Philadelphia area and have never experienced an issue as bad as this one,"" a user on social media platform X said with a video on Sunday..The video showcased a Cybertruck on supervised FSD driving down the road. The car then takes a turn and continues to drive on the wrong side of the road, running the risk of crashing into oncoming traffic. The Cybertruck keeps driving in before the driver finally intervenes and steers into the correct lane..Trending: Maker of the $60,000 foldable home has 3 factory buildings, 600+ houses built, and big plans to solve housing — this is your last chance to become an investor for $0.80 per share..Tesla did not immediately respond to Benzinga’s request for comment. .""Any ideas why it chose the completely wrong lane? Has anyone ever experienced anything like this?"" the user asked in the post...See Also: Peter Thiel turned $1,700 into $5 billion—now accredited investors are eyeing this software company with similar breakout potential. Learn how you can invest with $1,000 at just $0.30/share..Why It Matters: The video comes in as Tesla's FSD tech is raising questions, as recently, a Tesla Model 3, reportedly on FSD, got struck by a train after it was stuck on the railroad tracks..The incidents also raise concerns over the technology's viability, which is key to Elon Musk's Cybercab ambitions as well as the Robotaxi launch in Austin, where Tesla was officially named as an AV operator..Despite the incidents involving the tech, however, data shows that Tesla's crash per million miles rate is much lower than the U.S. national average, which stands at 3.90..Read Next:.Are you rich? Here’s what Americans think you need to be considered wealthy..These five entrepreneurs are worth $223 billion – they all believe in one platform that offers a 7-9% target yield with monthly dividends",https://finance.yahoo.com/news/tesla-cybertruck-caught-driving-wrong-203008614.html
2025-06-19 02:23:00,"Waymo is returning to NYC, but it still needs a change in the law to provide driverless rides","Waymo, the self-driving car unit of Google parent Alphabet, is returning to New York City.","Waymo, the self-driving car unit of Google parent Alphabet, is returning to New York City..But it won’t be offering rides to the paying public yet, as it currently does in four other cities. The company announced Wednesday that it has applied for a permit with the New York City Department of Transportation for its vehicles to operate autonomously with a “trained specialist” behind the wheel in Manhattan..Waymo says it does plan to eventually introduce a self-driving service for paid rides in New York City, even if the company doesn’t have a time frame for bringing it to the streets of the nation’s largest and most traffic-ridden city. It called the test “an important step towards one day serving New Yorkers.”.Waymo last deployed its cars in New York in 2021. But that was only a test for data collection and weather testing while a human actually drove the vehicle, the company said..This year’s deployment in the nation’s most congested city will still be a test, but “if the permit is granted, (Waymo) would be (New York City)’s first testing deployment of autonomous vehicles,” the company said..Shares of Lyft (LYFT) and Uber (UBER) both fell following the announcement..Waymo already provides more than 250,000 paid rides a week without a human driver in Los Angeles, San Francisco, Phoenix, and Austin, Texas. But it is illegal in New York state to operate a car without a person ready to take control of the vehicle to avoid an accident. Waymo also announced it will begin pushing for a change to that state law. And any company offering a self-driving system officially requires approval from New York City, human driver or not..Waymo has partnered with Uber to provide the service in Phoenix and Austin, and is operating robotaxis itself in Los Angeles and San Francisco. It plans to soon be in Atlanta, Miami and Washington, DC. In addition, Tesla has announced plans to start its own “robotaxi” service in Austin this Sunday, with plans to expand to other cities in the “coming months.” Tesla, however has been promising its widespread robotaxi service was only “a year away” since 2019..Still, Tesla CEO Elon Musk insists that providing robotaxi services will produce massive profits and an increased share price for his company. But profitable self-driving car services have thus far remained elusive for other providers..Alphabet does not disclose the financial performance of Waymo. But the segment of the company that includes Waymo reported a $4.1 billion loss last year, even as Alphabet poured in $5.6 billion. That loss is little more than a rounding error for a company that reported net income of $100 billion in 2024.",https://finance.yahoo.com/news/waymo-returning-nyc-still-needs-182338571.html
2025-06-19 01:55:00,War Premiums Explode: Oil Tankers Face 60% Surge to Cross World's Most Dangerous Waterway,Strait of Hormuz turns into an insurance hotspot as geopolitical tensions threaten to choke global energy flows,"Insurance costs are rising fast for oil tankers passing through the Strait of Hormuzone of the world's most critical energy chokepoints. According to Marsh McLennan, war risk premiums for hull and machinery insurance have jumped from 0.125% to roughly 0.2% of ship value since the Israel-Iran conflict escalated. For a $100 million vessel, that's a jump from $125,000 to $200,000. The higher price reflects rising concern among underwriters that a broader regional escalationor even a single high-profile incidentcould disrupt the already fragile Gulf shipping lanes..Shipowners aren't just facing abstract risks. This week, two tankers collided near the Strait, with at least one vessel reportedly transmitting erratic signals, fueling speculation about potential electronic interference. Meanwhile, insurers are increasingly uneasy that Houthi forces may expand their attack scope beyond just U.S., U.K., or Israeli-affiliated vessels. Marcus Baker, global head of marine and cargo at Marsh, said that while no missiles have hit ships in the Gulf so far, the industry is pricing in a far more volatile backdrop. With the war insurance market on edge, rates could rise further in the weeks ahead..Some insurers may pull back entirely. Others might lean in, betting on outsized gains in a high-risk, high-reward environment. War itself, as an insurance product, tends to be either you lose everything or make a fortune, Baker noted. That dynamicuncertainty mixed with profit potentialis exactly what keeps investors alert. For companies exposed to shipping or energy, including Tesla (NASDAQ:TSLA), which relies on stable supply chains, risks in the Strait could become a meaningful cost variable. As the conflict simmers, the market is recalibrating what it costs to move oil through one of the most strategically sensitive stretches of water on the planet..This article first appeared on GuruFocus.",https://finance.yahoo.com/news/war-premiums-explode-oil-tankers-175528373.html
2025-06-19 01:26:00,This Self-Driving Car Stock Is Heating Up as Tesla Puts the Spotlight on Robotaxis. Should You Buy It Here?,Innoviz stock is taking advantage of the self-driving hype Tesla has created with its upcoming launch of robotaxi services. INVZ shares are rallying also because of two big deals.,"Innoviz (INVZ) shares have been in focus in recent sessions as Tesla’s (TSLA) upcoming launch of robotaxi services in Austin keeps investors particularly interested in self-driving car stocks..However, the company that specializes in LiDAR sensors is not riding on speculation only. In fact, Innoviz has just landed two major agreements that could boost its capabilities as well as the stock price..Trump Is Giving Tesla’s Robotaxis a Leg Up Ahead of June 22. Should You Buy TSLA Stock Now?.Dear Nvidia Stock Fans, Mark Your Calendars for July 16.The Trump Family Is Betting Big on Mobile Phones. Should Apple Stock Investors Be Worried?.Stop Missing Market Moves: Get the FREE Barchart Brief – your midday dose of stock movers, trending sectors, and actionable trade ideas, delivered right to your inbox. Sign Up Now!.On Wednesday, Innoviz stock is up some 20% on the back of a deal with Cogniteam and another with a renowned global automaker..Innoviz has signed a “Statement of Development Work” with a top-5 global automaker to supply its InnovizTwo LiDAR system for a Level 3 autonomous driving vehicle slated for production in 2027..INVZ will soon begin delivering hundreds of tailored sensors and software modules, positioning the company as a Tier-1 partner. This agreement accelerates the Nasdaq-listed firm’s move into the mass-market automotive space and opens the door to large-scale production deals..For Innoviz stock, this means three significant benefits: near-term revenue from early deliveries, long-term upside tied to a production contract, and validation from a blue-chip OEM..As CEO Omer Keilaf said in a recent press release, working with “one of the most respected automotive manufacturers” boosts INVZ’s credibility and market positioning..Innoviz’s collaboration with Cogniteam, announced this morning, integrates the latter’s AIoT analytics into InnovizSMART Long-Range LiDAR..The outcome? A plug-and-play solution that finds far-reaching applications within the safety and security niche..This deal helps diversify INVZ’s revenue streams beyond automotive manufacturing. It taps into the fast-growing security and surveillance market – which typically offers higher margins and quicker sales cycles..In short, the Cogniteam partnership underscores Innoviz’s ability to leverage the same LiDAR tech in versatile, value-added applications – enhancing its competitive moat..Despite an explosive rally over the past two months, Wall Street analysts continue to see significant further upside in Innoviz stock.",https://finance.yahoo.com/news/self-driving-car-stock-heating-172606466.html
2025-06-19 01:19:00,"Cathie Wood Says If She Could Only Invest in 1 Artificial Intelligence (AI) Stock, This Would Be It (Hint: It's Not Palantir)","Cathie Wood's Ark Invest exchange-traded funds focus heavily on emerging technology themes such as artificial intelligence, cryptocurrencies, renewable energy, and data analytics.  While Ark has built major positions in numerous AI stocks, Wood revealed recently that Tesla is her highest-conviction holding.  In her view, Tesla is uniquely positioned to benefit from AI through autonomous vehicles and robotics -- markets that could be worth trillions of dollars.","Cathie Wood's Ark Invest exchange-traded funds focus heavily on emerging technology themes such as artificial intelligence, cryptocurrencies, renewable energy, and data analytics..While Ark has built major positions in numerous AI stocks, Wood revealed recently that Tesla is her highest-conviction holding..In her view, Tesla is uniquely positioned to benefit from AI through autonomous vehicles and robotics -- markets that could be worth trillions of dollars..These 10 stocks could mint the next wave of millionaires ›.Cathie Wood is the founder and chief investment officer of Ark Invest, which manages exchange-traded funds (ETFs) focused on themes such as biogenetics, artificial intelligence (AI), robotics, renewable energy, and cryptocurrencies..While stocks such as Palantir Technologies, Robinhood, and Archer Aviation comprise some of the largest positions in Ark's portfolios, Wood recently revealed her highest-conviction pick. During an interview on The Diary of a CEO podcast, she said that if she could only invest in one stock, it would be Tesla (NASDAQ: TSLA), which is one of Ark's longest-standing positions and the top holding across all of its ETFs..Let's dig into why Tesla has earned so much confidence from Wood. From there, I'll dig into how Tesla is disrupting several pockets of the AI realm and assess the company's valuation to help determine if the stock is a good buy right now..During the interview, Wood described Tesla as a ""convergence"" across three arenas that Ark targets across its investments: robotics, energy storage, and AI..For much of its history, Tesla focused on two core segments: electric vehicles and energy storage. While these two opportunities remain enormous, AI is the pillar supporting its growth narrative..The first layer of Tesla's AI ambitions involves autonomous driving technology, which the company could market to both businesses and consumers. For example, self-driving functionality would be a big value-adding amenity for buyers of  Teslas, which could help it maintain its differentiation in a crowded and commoditized automobile market..The more lucrative opportunity when it comes to autonomous vehicles is connected to Tesla's plan to build a fleet of robotaxis. That could potentially send shock waves across markets from ride-hailing to car rentals to delivery services..Wood is particularly bullish on Tesla's robotaxi project. During her interview, she clarified that Ark's $2,600 five-year price target on Tesla stock doesn't even account for the company's potential successes in other areas of AI that it's focusing on, such as robotics.",https://finance.yahoo.com/news/cathie-wood-says-she-could-171900158.html
2025-06-19 01:25:00,Waymo applies for special permit to bring its self-driving cars to New York City,Waymo is doing what was once unthinkable: bringing its robotaxi service to the streets of New York City.,"Waymo is doing what was once unthinkable: bringing its robotaxi service to the streets of New York City next month..""We've applied for a @NYC_DOT permit to drive autonomously with a specialist behind the wheel while we're in the city — a key step to one day serving New Yorkers,"" the Alphabet-backed (GOOG, GOOGL) company said in a post on X..Waymo said it is also advocating for changes to state law to bring its fully autonomous ride-hailing service to the city in the future. New York's busy streets, with vehicles, pedestrians, bikers, and all sorts of delivery drivers, are seen as one of the most challenging terrains for a rototaxi operator..Waymo's announcement of a future New York City-based service comes amid a planned nationwide expansion. The company operates in parts of San Francisco, Phoenix, Los Angeles, and Austin, and just announced it was expanding service in greater Los Angeles and the San Francisco Bay Area..Tesla (TSLA), which is slated to begin its robotaxi testing in Austin starting next week, will not use safety drivers in its cars when its test begins but will have remote teleoperators available. Two Tesla robotaxis were seen testing in Austin last week, but Tesla employees were sitting in the passenger seat..Waymo, the leader in the robotaxi space with 250,000 trips per week, counts competitors like Zoox (backed by Amazon (AMZN)), China's Pony AI (PONY) and WeRide (WRD), and of course Tesla, though none operate in as many regions or perform as many autonomous rides as Waymo. Volkswagen's MOIA revealed its ID. Buzz AD robotaxi in Germany this week. However, its vehicles plan to use other operators' platforms, like Uber, to deploy its vehicles..Waymo's expansion counts on its ability to manufacture more vehicles, which the company said will expand to 2,500 vehicles in the near future. Though that production is much smaller compared to what a traditional automaker like Tesla or VW can produce, Waymo is countering that issue by partnering with manufacturers like Toyota and China's Zeekr..Pras Subramanian is the lead auto reporter for Yahoo Finance. You can follow him on X and on Instagram..Click here for the latest stock market news and in-depth analysis, including events that move stocks.Read the latest financial and business news from Yahoo Finance",https://finance.yahoo.com/news/waymo-applies-for-special-permit-to-bring-its-self-driving-cars-to-new-york-city-170340173.html
2025-06-19 00:57:00,Amazon’s Zoox Opens Robotaxi Production Site in California,"(Bloomberg) -- Amazon.com Inc.’s Zoox autonomous driving unit opened a robotaxi production facility in California in the latest move by a deep-pocketed tech company to expand the nascent industry. Most Read from BloombergSecurity Concerns Hit Some of the World’s ‘Most Livable Cities’JFK AirTrain Cuts Fares 50% This Summer to Lure Riders Off RoadsHow E-Scooters Conquered (Most of) EuropeTaser-Maker Axon Triggers a NIMBY Backlash in its HometownNYC Congestion Toll Cuts Manhattan Gridlock by 25%, R","(Bloomberg) -- Amazon.com Inc.’s Zoox autonomous driving unit opened a robotaxi production facility in California in the latest move by a deep-pocketed tech company to expand the nascent industry..Most Read from Bloomberg.Security Concerns Hit Some of the World’s ‘Most Livable Cities’.JFK AirTrain Cuts Fares 50% This Summer to Lure Riders Off Roads.How E-Scooters Conquered (Most of) Europe.Taser-Maker Axon Triggers a NIMBY Backlash in its Hometown.NYC Congestion Toll Cuts Manhattan Gridlock by 25%, RPA Reports.The site in the San Francisco Bay area city of Hayward will be able to churn out 10,000 purpose-built robotaxis a year once it reaches full scale, Zoox said in a statement on Wednesday. The company expects the plant will create hundreds of jobs in the region as it grows..“The reality is we are just ready,” Zoox Chief Executive Officer Aicha Evans said in an interview on Bloomberg Tech on Wednesday. The strategy is to start “putting the capacity in place and then turning it on little by little as we go city by city” with commercial launches, she said..Zoox is one of several companies vying to secure a foothold in the market for autonomous ridehailing. Competitors include Alphabet Inc.’s Waymo unit and Tesla Inc., which plans to begin offering rides in Austin with no driver behind the wheel as early as Sunday..The Amazon-owned company’s purpose-built robotaxi is akin to a shuttle and has no steering wheel or pedals, with four inward-facing seats. Zoox would need an exemption from US auto safety rules that require vehicles to have driver controls, though the Trump administration has said it’s working on changes to provide those approvals faster..Zoox is “very grateful” to the administration’s work in preparing the US for robotaxis and talks with regulatory bodies are “going well”, Evans said..Zoox is testing or operating robotaxis on a limited basis in San Fransisco and Las Vegas, where it plans to launch its service. Waymo, which uses vehicles made by other automakers that it rigs with self-driving software and sensors, is seen as the market leader and charges fares for rides in multiple US markets..To start, Zoox has a dozen of its robotaxis driving on the Las Vegas Strip, Evans said. The commercial service will launch later in the year and pricing will be competitive with traditional ride-hailing services..(Updates with Bloomberg Television interview starting in the third paragraph.).Most Read from Bloomberg Businessweek.Ken Griffin on Trump, Harvard and Why Novice Investors Won’t Beat the Pros.Is Mark Cuban the Loudmouth Billionaire that Democrats Need for 2028?.How a Tiny Middleman Could Access Two-Factor Login Codes From Tech Giants.Can ‘MAMUWT’ Be to Musk What ‘TACO’ Is to Trump?.American Mid: Hampton Inn’s Good-Enough Formula for World Domination.©2025 Bloomberg L.P.",https://finance.yahoo.com/news/amazon-zoox-opens-robotaxi-production-165722378.html
2025-06-19 00:55:00,"VW to sell ID. Buzz robotaxis next year, taking on Tesla and Waymo",Volkswagen-backed autonomous tech company MOIA is offering up a robotaxi of its own which mobility operators can buy next year.,"Volkswagen-backed autonomous tech company MOIA is offering up a robotaxi of its own which mobility operators can buy next year..Using VW’s (VWAGY) electric ID. Buzz as a donor vehicle, MOIA says it will create a “turnkey solution” for those looking for an autonomous production vehicle, the company said from an event in Hamburg, Germany..MOIA’s offering uses LiDAR, cameras, and radar combined with Mobileye’s self-driving system and the company’s own Autonomous Driving Mobility as a Service (AD MaaS) platform. MOIA said its AD MaaS software uses AI to manage fleets in real time and integrates into existing booking apps..In addition, the system meets key regulatory requirements for SAE Level 4 automated vehicles, MOIA said, using additional features like remote supervision and safe handling of emergency interventions on the streets..MOIA’s all-in-one offering — car, self-driving software, and robotaxi platform — comes as Tesla (TSLA) prepares to begin its robotaxi test in Austin in a few days..“Beginning in 2026, we will bring sustainable, autonomous mobility to large-scale deployment in Europe and the US, another milestone on our path to becoming a global technology driver in the automotive industry,” said Oliver Blume, Volkswagen Group CEO, in a statement..VW claims the “MOIA Turnkey Solution” can be implemented by large commercial fleet operators, and the ID. Buzz AD will be deployed on Uber's platform starting next year in Los Angeles..VW believes the ID. Buzz is a strong choice for robotaxi use. It features an extended wheelbase and raised roof for added space, sliding electric doors for ease of entry, four separate seats, and storage space both up front and in the rear..“The ID. Buzz AD is purpose-built for autonomous mobility services. It’s a cabin designed entirely around passenger needs – and the realities of driverless ridepooling or ridehailing,” Christian Senger, CEO of Volkswagen Autonomous Mobility said in a statement to Yahoo Finance..VW and MOIA did not say how much the vehicle would cost when it goes on sale. It is estimated that similar vehicles, like Waymo’s (GOOG) bespoke Jaguar I-PACE, cost upwards of $100,000, though as one of the largest automakers in the world, VW may be able to save money since it owns the ID. Buzz platform and has advantages of scale..Waymo, the leader in the robotaxi space with 250,000 trips a week, announced it is expanding service in Los Angeles and San Francisco, and just revealed it is bringing service to New York City (but with a safety driver). And it's countering the cost issue by partnering with manufacturers like Toyota and China’s Zeekr.",https://finance.yahoo.com/news/vw-to-sell-id-buzz-robotaxis-next-year-taking-on-tesla-and-waymo-161953142.html
