Datetime,headline,description,article,link
2025-06-12 03:39:00,All of the new features coming to Apple’s iOS apps,"New features launching with iOS 26 include significant updates like Call Screening, more travel-friendly features in Wallet, and highly requested group chat features in Messages.","At WWDC 2025 on Monday, Apple unveiled a series of new features that will launch with iOS 26 this fall across its apps. These include significant updates like Call Screening, more travel-friendly features in Wallet, and highly requested group chat features in Messages..Some of these updates include Apple Intelligence, like Live Translation. Others, like Apple bringing back tabs in the Photos app, just make devices a bit easier to use. We’ll update this post as new features come out..Call Screening lets you determine what a call is about before picking it up. When you get a call from an unknown number, Call Screening will automatically answer silently in the background. When the caller shares their name and the reason for their call, the iPhone will ring, and you can view their response before deciding whether to pick up or ignore it..Hold Assist will detect hold music and stay on the line for you until a live agent is available, and Live Translation will translate conversations on the fly. Your words will be translated as you talk, and the translation is spoken out loud via an AI voice for the call recipient. As the person you’re speaking to responds in their own language, you’ll hear a spoken translation of their voice..Members in group chats on Messages can now create polls to better plan events and make quick decisions. Apple Intelligence will also detect when a poll might be useful and suggest that users start one. Plus, group chats can now create custom backgrounds for chats and see typing indicators, and you can now request, send, and receive Apple Cash in group chats..The app now also lets you screen messages from unknown senders. Messages from unknown senders will appear in a dedicated folder where you can mark the number as known, ask for more information, or delete the message. Apple notes that these messages will remain silenced until a user accepts them..Live Translation is also coming to Messages. The feature will automatically translate text for you as you type and deliver it in your preferred language. When the person you’re texting responds, their message will be translated for you..Apple Music users will get access to a Lyrics Translation feature to help them understand the words in their favorite songs in other languages. A new Lyrics Pronunciation feature will display phonetic lyrics so that listeners can sing along in a different language..The app is also adding an AudioMix feature that will transition from one song to the next using time stretching and beat matching like a DJ to deliver continuous playback. The feature could be seen as a competitor to Spotify’s AI DJ feature.",https://finance.yahoo.com/news/features-coming-apple-ios-apps-193900718.html
2025-06-12 03:32:00,Jim Cramer Notes “It’s Been Hard to Own Apple Lately”,"Apple Inc. (NASDAQ:AAPL) is one of the 11 stocks on Jim Cramer’s radar. Cramer started his game plan for the week with Apple Inc. (NASDAQ:AAPL) as he touched on the impact of the president’s tariff policies on the company. “Apple stock just had a second straight positive week. That’s an unusual occurrence of late, and […]","Apple Inc. (NASDAQ:AAPL) is one of the 11 stocks on Jim Cramer’s radar. Cramer started his game plan for the week with Apple Inc. (NASDAQ:AAPL) as he touched on the impact of the president’s tariff policies on the company..“Apple stock just had a second straight positive week. That’s an unusual occurrence of late, and some of the newfound luster might be in anticipation of Monday’s Worldwide Developers Conference. Now… remember, this is a software event, not a hardware event, so they’re not going to unveil new hardware, and it’s usually not a catalyst for the stock to move..A wide view of an Apple store, showing the range of products the company offers..Apple Inc. (NASDAQ:AAPL) designs and sells various consumer tech products. The company also provides digital services through subscriptions like Apple Music, Apple TV+, and Apple Arcade. It runs key platforms such as the App Store and Apple Pay..While we acknowledge the potential of AAPL as an investment, we believe certain AI stocks offer greater upside potential and carry less downside risk. If you’re looking for an extremely undervalued AI stock that also stands to benefit significantly from Trump-era tariffs and the onshoring trend, see our free report on the best short-term AI stock..READ NEXT: The Best and Worst Dow Stocks for the Next 12 Months and 10 Unstoppable Stocks That Could Double Your Money..Disclosure: None.",https://finance.yahoo.com/news/jim-cramer-notes-hard-own-193255926.html
2025-06-14 23:57:00,‘Classic Apple': Why Apple is taking the slow road with AI,"Apple is slow-rolling its AI rollout. Whether by design or necessity, it perfectly fits the company's MO.","Apple (AAPL) hosted its annual WWDC event at its Cupertino, Calif., headquarters on Monday, showing off a variety of improvements across its software offerings, including completely overhauled versions of the operating systems that power its devices..It was a jam-packed show, but one thing Apple didn't provide was a big, splashy AI announcement like its Big Tech peers Microsoft (MSFT) and Google (GOOG, GOOGL) showed at their respective developer conferences last month..Wall Street is keen on seeing Apple prove it has what it takes to compete in the AI race, and a showstopping debut, like its highly anticipated generative AI-powered Siri, could have done just that. Instead, Apple said it is opening up its AI software to its army of developers and served up a number of smaller AI features that augment existing apps and platforms with new, helpful capabilities..And though that might not be the huge blowout news some investors were hoping for, the company's slower, more focused approach to AI could prove to be its best weapon in the AI fight..""Apple's AI strategy, as showcased, leans more towards systemic integration and developer empowerment rather than delivering groundbreaking consumer-facing AI functionalities that have captured market attention,"" IDC vice president Francisco Jeronimo wrote in a statement..""While this carries the risk of competitors moving faster, it also delineates a potential pathway for Apple to offer differentiated value, likely centered on its traditional pillars of privacy and seamless integration. This is a classic Apple modus operandi,"" Jeronimo added..Perhaps the most important AI announcement at WWDC was the news that Apple is opening up its on-device language models to third-party developers. While this might not sound all that interesting in and of itself, the move could pay significant dividends in the future..Apple's decision to give its roughly 30 million developers access to its language models is ""somewhat akin to a modernized App Store moment,"" Morgan Stanley's Erik Woodring said..When Apple launched its App Store in 2008, it kicked off a massive explosion in app development that upended everything from delivery and transportation services to e-commerce and social media. It also gave Apple a fresh revenue stream via commissions on in-app purchases..Opening its AI models to developers could likewise help spur developers to create new software options that go well beyond what Apple could produce on its own, driving the development of apps and services that could eventually become household names.",https://finance.yahoo.com/news/classic-apple-why-apple-is-taking-the-slow-road-with-ai-190306633.html
2025-06-12 02:17:00,"At WWDC, Apple says it will use AI to tag apps to improve discoverability on the App Store","Apple will begin using AI technology to power the discovery of apps on the App Store, the company announced at this week’s Worldwide Developers Conference (WWDC 25). In a session focused on updates to App Store Connect, its app distribution platform for developers, the company announced it will introduce App Store Tags — labels that […]","Apple will begin using AI technology to power the discovery of apps on the App Store, the company announced at this week’s Worldwide Developers Conference (WWDC 25)..In a session focused on updates to App Store Connect, its app distribution platform for developers, the company announced it will introduce App Store Tags — labels that highlight specific features and functionalities found in an app..These tags will initially be generated by Apple’s large language models using various sources, like the app’s metadata. They’ll then be human-reviewed before being applied to apps on the App Store..Apple customers will be able to use these tags when searching for apps on the App Store, where the tags appear alongside the categories on the search page and the apps that appear in the search results..Apple says the new tags will help surface information that’s often buried in app listings, like the app’s App Store description, category, metadata, or even in its screenshots. The tags, Apple believes, will help users more easily find the apps that offer the functionality they’re looking for, while also giving developers a better idea about how their apps are being discovered..Today, consumers find apps through a number of App Store features, including its editorial pieces on the Today tab, collections curated by the App Store’s editorial team, by browsing app categories, or using App Store Search. Apple also monetizes the App Store with ads that can appear on the Today tab, the Search tab, on product pages, and in its search results..When App Store users tap on one of the new tags, they’ll be taken to a new page offering a curated collection of all the apps and games that offer similar features or functionality — an extension to the App Store’s existing feature that points users to apps they “might also like,” found at the bottom of individual listings..Although the tags themselves are AI-generated and reviewed, developers will ultimately have the final word on which tags are associated with their apps. A new information page will be available in the App Store Connect software, where they can manage tags or deselect those they don’t want to show up on their app’s product page..Apple is already using AI on its App Store to summarize an app’s reviews by combining information into a short paragraph..Tags aren’t the only improvements coming to the App Store. Apple says that developers will also be able to create custom product pages that appear when a user searches for apps using particular keywords. It’s also improving its app “nutrition labels” feature; expanding its lineup of app age ranges (there are now five); and extending offer codes to consumables, non-consumables, and non-renewing subscriptions.",https://finance.yahoo.com/news/wwdc-apple-says-ai-tag-181733246.html
2025-06-12 00:32:00,"Buy, Sell or Hold the Apple Stock Post the WWDC25 Announcements?",AAPL unveils Liquid Glass design and new services; but tepid AI impact and valuation weigh on shares.,"Apple AAPL, at this year’s annual Worldwide Developers Conference (WWDC), introduced a plethora of updates in its major platforms — iOS 26, iPadOS 26, macOS Tahoe 26, tvOS 26, visionOS 26 and watchOS 26 — along with a new software design crafted with a new material called Liquid Glass. The translucent material reflects and refracts its surroundings and intelligently adapts between light and dark environments. Liquid Glass makes apps and system experiences more expressive, offering users greater focus on content.At WWDC25, the company announced new Apple Intelligence features like Live Translation, updates to visual intelligence, as well as enhancements to Image Playground and Genmoji. Shortcuts can access Apple Intelligence directly. Developers also get access to the on-device large language model, which is at the core of Apple Intelligence. The latest features are now available for testing and are expected to be generally available this fall with supported devices.   Apple is expanding Services with AutoMix and Lyrics Translation features in Apple Music. Sing will allow users to transform their iPhones into a handheld microphone for Apple TV, while preferred routes and visited places in Apple Map make navigation easier for users. Apple Intelligence is now getting added to Apple Wallet, and users can make purchases with Apple Pay. Powered by Apple Intelligence, Apple Wallet can now automatically identify, summarize and display order tracking details from emails sent from merchants or delivery carriers. Meanwhile, Apple Pay expands the ability to pay with rewards and installments to in-store purchases for added flexibility and choice.The latest features and the Liquid Glass software design bode well for Apple’s prospects, although Apple Intelligence features lacked the “wow” factor. Apple continues to play catch-up in the AI domain against the likes of Amazon AMZN, Microsoft MSFT and Alphabet GOOGL. Apple shares have declined 19.1% year to date (YTD), underperforming the Zacks Computer & Technology sector’s appreciation of 2.5%. While Microsoft shares have returned 11.8% YTD, Amazon and Alphabet dropped 0.9% and 5.6%, respectively.. .Image Source: Zacks Investment Research. .So, what should investors do with Apple stock post the WWDC25 announcements? Let’s find out..Apple stock has suffered from U.S. President Donald Trump’s decision to levy tariffs on trade partners, including China, Mexico and Canada. China is an important market for Apple as the iPhone maker’s manufacturing is primarily concentrated in the country. Higher tariffs negatively impact Apple’s China supply chain. The Trump administration’s decision to exempt electronic devices like smartphones and computers from reciprocal tariffs provided some relief to Apple.  Tariffs are currently expected to have a negative impact of roughly $900 million in the third quarter of fiscal 2025. Apple expects gross margin between 45.5% and 46.5% for the current quarter. In the fiscal second quarter, Apple reported a gross margin of 47.1%.Apple has been suffering from sluggish demand for the iPhone in China amid increasing competition from the likes of Huawei and Xiaomi, as well as the lack of Apple Intelligence. Greater China sales decreased 2.3% year over year in the second quarter of fiscal 2025.",https://finance.yahoo.com/news/buy-sell-hold-apple-stock-163200671.html
2025-06-11 23:55:00,WhatsApp fights Yvette Cooper’s ‘dangerous’ attempt to break encryption,Mark Zuckerberg’s WhatsApp has challenged a “dangerous” attempt by the Home Office to secretly force Apple to build a backdoor in its encryption technology.,"Mark Zuckerberg’s WhatsApp has challenged a “dangerous” attempt by the Home Office to secretly force Apple to build a backdoor in its encryption technology..The private messaging app said it had intervened in a case at the Investigatory Powers Tribunal, submitting evidence criticising an order by Yvette Cooper’s department that requires Apple to break an “advanced data protection” feature that encrypts iPhone back-ups..Will Cathcart, the head of Meta-owned WhatsApp, said: “Liberal democracies should want the best security for their citizens. Instead, the UK is doing the opposite through a secret order..“This case could set a dangerous precedent and embolden nations to try to break the encryption that protects people’s private communication.”.Apple is challenging the “technical capability notice” from the Home Office, issued in January, that ordered it to secretly install a backdoor into the encryption feature it introduced in 2022..The iPhone-maker was legally barred from confirming the existence of the order, which emerged in US media reports. Disclosing the existence of the demand is illegal under UK surveillance laws..However, in February, Apple said it would be withdrawing the feature in the UK and said it would “never build a backdoor or master key to any of our products or services and we never will”..Ms Cooper’s order has prompted criticism from the White House and senior Republicans..Donald Trump described the demand as “something that you hear about with China”. Tulsi Gabbard, the US national intelligence director, called it “egregious”..WhatsApp said it would be arguing that the case should be heard in public..Mr Cathcart said: “WhatsApp would challenge any law or government request that seeks to weaken the encryption of our services and will continue to stand up for people’s right to a private conversation online.”.In April, the Investigatory Powers Tribunal, a secret court that hears cases about intelligence matters, ruled against the Home Secretary’s push for the case to be heard in total secrecy. This would have meant that even the existence of the dispute could not be publicised..The Home Office argued that any coverage of the matter could be “damaging to national security”. However, after an intervention by media groups, including The Telegraph, privacy advocates and a group of US politicians, Lord Justice Singh, the president of the tribunal, and Mr Justice Johnson dismissed the effort to keep even the “bare details” of the case private..The court said it was possible that some of the future developments in the case could be made public.",https://finance.yahoo.com/news/whatsapp-fights-yvette-cooper-dangerous-134755062.html
2025-06-11 23:53:00,WWDC: Yawn… or New Dawn? Why Apple Is Killing the Smartphone,"Let’s be honest; Most people walked away from Apple’s Worldwide Developers Conference (WWDC 2025) earlier this week… unimpressed. There was no shiny new VR headset or jaw-dropping “AI moment” like last year’s Apple Intelligence reveal. Instead, the company’s big splash was something called Liquid Glass – a new design aesthetic that adds a glass-like shine effect throughout iOS. The crowd nodded, clapped politely, and moved on. InvestorPlace - Stock Market News, Stock Advice & Trading Tips Social","Let’s be honest; Most people walked away from Apple’s Worldwide Developers Conference (WWDC 2025) earlier this week… unimpressed..There was no shiny new VR headset or jaw-dropping “AI moment” like last year’s Apple Intelligence reveal..Instead, the company’s big splash was something called Liquid Glass – a new design aesthetic that adds a glass-like shine effect throughout iOS. The crowd nodded, clapped politely, and moved on..InvestorPlace - Stock Market News, Stock Advice & Trading Tips.Social media users called it “pretty but iterative,” noting its similarities to Frutiger Aero and Windows Aero, popularized by Microsoft’s (MSFT) Windows Vista..Some even said the keynote “lacked vision.”.But here’s the twist: We think that Liquid Glass is the vision..Apple may have just unveiled the beginning of the end of the smartphone era – and almost no one noticed….On the surface, Liquid Glass looks like a UI facelift. Everything’s more fluid, layered, and translucent. Buttons now shimmer. Toolbars refract. Menus float and breathe. The whole OS feels like it took a yoga retreat and came back with better posture..But we’re confident this isn’t just about making iOS look “prettier.”.Liquid Glass seems to be the first mass-market interface built for a world beyond screens..With this update, Apple is likely laying the groundwork for its next big thing: AI Glasses..It’s prepping hundreds of millions of users for a future where computing is ambient and intelligent; worn, not held..The titan may be the maker of the most successful consumer product of all time – the iPhone – but that success is now a golden cage….Growth has slowed. Replacement cycles are stretching. Regulators are circling. Innovation is incremental at best. Even Apple’s executives know the iPhone isn’t going to carry the company for the next 20 years..So, what’s it to do? What it always has – build the next platform..And we may have just seen the first flickers of it..While WWDC left glasses unmentioned, insiders, leakers, and chip supply chain reports have been saying the quiet part out loud:.Apple is developing a new chip specifically for smart glasses.These glasses may ship as early as 2026.They will have cameras, microphones, speakers, and – importantly – AI-powered visual intelligence.They will not have full AR displays at first. Think ambient AI, not “Iron Man” HUD.In short, Apple Glass v1.0 may look more like a beefed-up Ray-Ban Meta (META) than a Vision Pro. But the implications are still massive.",https://finance.yahoo.com/news/wwdc-yawn-dawn-why-apple-155345078.html
2025-06-11 22:55:00,"Magnificent Seven Stocks: Nvidia, Tesla Rally; Apple, Amazon Fall","Dubbed the Magnificent Seven stocks, Apple, Microsoft, Google parent Alphabet, Amazon.com, Nvidia, Meta Platforms and Tesla lived up to their name in 2024 with solid gains. Through the first five months of 2025, however, performance for these mega-cap stocks has been sharply mixed thus far.","Dubbed the Magnificent Seven stocks, Apple, Microsoft, Google parent Alphabet, Amazon.com, Nvidia, Meta Platforms and Tesla lived up to their name in 2024 with solid gains. Through the first five months of 2025, however, performance for these mega-cap stocks has been sharply mixed thus far.",https://finance.yahoo.com/m/4205eaa9-f620-3a0b-a81a-0e82c7c9fd0b/magnificent-seven-stocks-.html
2025-06-11 20:39:00,You can literally feel Apple’s new trailer for the ‘F1’ movie starring Brad Pitt,The tech giant is promoting the upcoming film with a ‘haptic trailer’ that vibrates when viewed on a compatible iPhone.,"This week at its annual Worldwide Developers Conference, Apple announced a ton of features across its various upcoming operating systems, including the all-new visual design aesthetic known as Liquid Glass, which is coming to iOS 26, iPadOS 28, and macOS 26 this fall..Most Read from Fast Company.Starbucks just developed an ingenious way to add 15 grams of protein to almost any drink .5 ways to rewire your brain for happiness.RIP to the almost future of computing: Apple just turned the iPad into a Mac.But the company also spent the first few minutes of its 90-minute keynote presentation focusing not on software, but on the new Brad Pitt film F1: The Movie, which is being co-distributed by its film production arm, Apple Original Films..And now Apple is further promoting the film with what is a first for the film industry: a haptic trailer..The unique thing about Apple’s latest F1: The Movie trailer is that it literally vibrates as you watch it. Well, as long as you watch it on a compatible iPhone..Apple calls this latest trailer a “haptic trailer.”.In the two-minute trailer, whenever an F1 car is in motion on the screen, your iPhone will vibrate with an intensity proportional to the on-screen action. So when a car’s tires are being changed in a pit stop, you’ll feel a small vibration in your hand—and when the car continues racing down the track, you’ll feel an even more intense vibration..These vibration feedbacks in the gadget world are known as “haptics”—a technology that simulates physical touch. Apple can make your phone vibrate like this—and at certain points in the trailer, thanks to the iPhone’s Taptic Engine, a piece of hardware inside the iPhone that is essentially a motor that can vibrate on command..Haptic feedback has been used for years in the iPhone. For example, when you press and hold an icon on the homescreen to rearrange its layout, you’ll feel haptic feedback produced by the Taptic Engine. You can feel haptic feedback in plenty of other places on the iPhone, such as when adjusting the volume or pressing a widget in Control Center..But Apple’s application of haptic feedback to a movie trailer is the first time that the technology has been used to promote a film. Given the vibrations and forces an F1 car undergoes while racing down the track, a trailer for F1: The Movie is a natural fit for such technology..To watch the F1: The Movie haptic trailer, you’ll need an iPhone running the latest version of iOS 18. You can find the haptic trailer in the TV app on your iPhone by doing the following:",https://finance.yahoo.com/news/literally-feel-apple-trailer-f1-123900974.html
2025-06-11 17:47:00,3 Reasons to Buy This Beaten-Down Warren Buffett Stock,"Apple generates plenty of cash to reinvest in the business.  Warren Buffett is still bullish on the stock.  Apple (NASDAQ: AAPL) stock has taken a beating this year, with its shares down by 19% as of this writing.","Apple generates plenty of cash to reinvest in the business..The company has a deep ecosystem of loyal customers..Warren Buffett is still bullish on the stock..10 stocks we like better than Apple ›.Apple (NASDAQ: AAPL) stock has taken a beating this year, with its shares down by 19% as of this writing. It might be tempting to attribute that performance to marketwide troubles, and that's partly true. However, even as the Nasdaq Composite has recovered from being in bear market territory some weeks ago -- and is now slightly in the green for the year -- Apple has trailed far behind..The most immediate problem for the tech leader is President Trump's trade agenda, but there are others, including the fact that it trails other giants in the exciting artificial intelligence (AI) market. Despite these issues, there are compelling reasons to buy the stock. Here are three..Apple is no longer the growth stock it once was, but it continues to generate steady revenue, profits, and cash flow. In the second quarter of its fiscal year 2025, Apple's revenue increased by 5% year over year to $95.4 billion, with earnings per share coming in at $1.65, up almost 8% compared to the year-ago period. Meanwhile, the tech giant generated $98.5 billion in free cash flow over the trailing-12-month period. Though that represents a 5% year-over-year decline, you'd be hard-pressed to find a single company worldwide with more cash to spare than Apple. Here's how it compares in that department with some of its similarly sized peers..Investors will be familiar with the phrase ""cash is king."" One reason behind this sentiment is that having a boatload of cash allows companies the flexibility to invest in lucrative opportunities without having to sacrifice their obligations. One thing we know about Apple is that it has fostered a culture of innovation, and the cash it currently holds could be one of the keys to unlocking the next big thing for the tech leader..It is working on various AI-related initiatives, including features it will add to its future smartphones. Apple may not make a breakthrough in the AI market immediately, but the company has a habit of improving existing technologies with great success. Having a substantial amount of cash on hand will enable the company to steer its AI strategy in whichever direction it chooses..It will also help it mitigate tariff-related issues, perhaps by shifting production to some countries other than China -- Trump's favorite tariff target -- while also somewhat boosting its local manufacturing capacity.",https://finance.yahoo.com/news/3-reasons-buy-beaten-down-094700760.html
2025-06-11 08:08:00,4 observations about Apple’s low-key WWDC 2025,Steve Jobs might have loved Liquid Glass; the battle to keep the iPad from turning into a Mac seems to be over; and other takeaways from a keynote that wasn’t so short on news after all.,"At Apple’s annual WWDC keynote, the highest-level subject is always the future of its software platforms. And the big news in that department usually stares us right in the face. In 2023, for example, it was the debut of Apple Vision Pro, the company’s entry into the headset market and its first all-new experience since the Apple Watch. Last year brought Apple Intelligence, its branded take on what AI should look like as a core element of computing experiences..Most Read from Fast Company.Starbucks just developed an ingenious way to add 15 grams of protein to almost any drink .RIP to the almost future of computing: Apple just turned the iPad into a Mac.5 ways to rewire your brain for happiness.And then there was Monday morning’s WWDC 2025 keynote, as streamed online to millions and screened to a select audience of in-person attendees at Apple Park. After Apple’s embarrassing inability to ship the AI-infused update to Siri it showed off at WWDC 2024, it was hardly surprising that this year’s event didn’t bet everything on whipping up a further AI frenzy. That alone set it apart from last month’s Google I/O keynote, whose topics consisted of AI, AI, and more AI, with some AI drizzled on top..Apple did introduce some new AI during the keynote—quite a bit of it. Overall, though, the event felt like an act of counterprogramming. Instead of positioning itself as a leader in AI—or at least quashing fears that it’s a laggard—the company seemed happy being itself. From the unified new design to old features (phone calls!) turning up in new places (the Mac!), it focused on giving consumers even more reasons to own and use as many of its products as possible..Herewith a few of the impressions I took away from my morning at Apple Park:.Liquid Glass is classic Apple, in the Steve Jobs sense. In 2012, one of Tim Cook’s first dramatic moves after succeeding Jobs as CEO was to oust software chief Scott Forstall. That led to a reorganization that put Jony Ive in charge of design for software as well as hardware. Ive’s influence was seen in the iPhone’s iOS 7 upgrade the company shipped the following year. It ditched the lush skeuomorphism of the iPhone’s software up until that time for a far flatter look, bringing to mind the understated, Dieter Rams-like feel of an Ive MacBook, manifested in pixels rather than aluminum. Ive left in 2019, but the principles he instilled have informed Apple software ever since..But now there’s Liquid Glass, a new aesthetic Apple is rolling out across its portfolio of platforms. It’s glossy, dimensional, pseudorealistic, and animated—a dramatic departure from iOS 7-era restraint, but reminiscent of both earlier iOS releases and also older Apple software all the way back to the first version of the Mac’s OS X in 2000. That was the one with buttons that Jobs said people would want to lick—a memorable design imperative that is suddenly relevant again.",https://finance.yahoo.com/news/4-observations-apple-low-key-000848826.html
2025-06-11 07:30:00,Steve Jobs Would 'Have Fired Everyone': Apple's Liquid Glass In iOS 26 Gets Roasted Online — Dan Ives Calls WWDC 2025 A 'Yawner',"Apple Inc.'s (NASDAQ:AAPL) bold new design in iOS 26, dubbed ""Liquid Glass,"" is drawing sharp criticism online — and investor Ross Gerber thinks the backlash may be warranted. What Happened: Unveiled during Apple's WWDC 2025 keynote on Monday, Liquid Glass is a translucent, reactive interface meant to make the iPhone experience more fluid and immersive. It now extends across buttons, sliders, the lock screen, Control Center and more. Apple executive Alan Dye described it as combining ""the optica","Apple Inc.'s (NASDAQ:AAPL) bold new design in iOS 26, dubbed ""Liquid Glass,"" is drawing sharp criticism online — and investor Ross Gerber thinks the backlash may be warranted..What Happened: Unveiled during Apple's WWDC 2025 keynote on Monday, Liquid Glass is a translucent, reactive interface meant to make the iPhone experience more fluid and immersive..It now extends across buttons, sliders, the lock screen, Control Center and more. Apple executive Alan Dye described it as combining ""the optical qualities of glass with a fluidity only Apple can achieve."".However, users aren't convinced..A user on X, @Greggertruck, shared a screenshot of the new Control Center and wrote, ""Steve Jobs would have fired everyone."" The post quickly gained traction, with investor Gerber chiming in with a Hundred Points emoji..Trending: Maker of the $60,000 foldable home has 3 factory buildings, 600+ houses built, and big plans to solve housing — this is your last chance to become an investor for $0.80 per share...The user wanted Apple to make the design more opaque..Other users echoed the sentiment, calling the design ""a smeary mess of colors and overlapping functionality."" One said, ""Looks like when you get someone to use Photoshop for the first time, every effect box is clicked."".Some were more measured. ""I'm gonna keep an open mind,"" said @SawyerMeritt, ""but it definitely feels like things are going to be harder to read with this new design."".During the keynote, Apple acknowledged it still needs more time to finish its long-overdue revamp of the Siri voice assistant..Wedbush analyst and longtime Apple supporter Dan Ives described the event as showcasing ""slow and steady improvements,"" but ultimately called it ""a yawner.""..See Also: Invest where it hurts — and help millions heal: Invest in Cytonics and help disrupt a $390B Big Pharma stronghold..On the other hand, Deepwater Asset Management’s Gene Munster said, “At this point, they're [Apple] not ready to talk about the more advanced AI they're likely working on. The good news is they have a couple of years to figure it out.”",https://finance.yahoo.com/news/steve-jobs-fired-everyone-apples-233012109.html
2025-06-11 06:39:00,Watch These Apple Price Levels After WWDC 2025 Updates Fail to Boost Stock,Apple shares didn't get the boost that investors hoped for from the company's highly anticipated Worldwide Developers Conference this week. Monitor these important support and resistance chart levels.,".Apple shares rose slightly Tuesday after losing ground the previous session following announcements from the company at its developers conference that failed to impress investors..The iPhone maker unveiled several AI-related improvements with iOS 26, but said details on some highly anticipated updates, including to its virtual assistant Siri, will come later..The stock ran into selling pressure near the downward sloping 50-day moving average, potentially setting the stage for a continuation of the stock’s longer-term downtrend that started in late December..Investors should watch important support levels on Apple's chart around $193 and $180, while also monitoring resistance levels near $214 and $235...Apple (AAPL) shares rose slightly Tuesday after losing ground the previous session following announcements from the company at its developers conference that failed to impress investors..The tech giant, which kicked off its week-long Worldwide Developers Conference on Monday, unveiled several AI-related improvements with iOS 26 but said enhanced Siri features needed more time to meet the company’s quality standards..The lack of new Siri updates likely raised concerns that the company, which was slow to roll out its flagship Apple Intelligence software, is losing ground to other tech giants with artificial intelligence and that further delays could slow iPhone sales as consumers postpone their upgrade cycle. The company's keynote presentation Monday delivered ""slow but steady improvements to strategy,"" Wedbush analysts said, “but overall [it was] a yawner."".Apple stock is down 19% since the start of 2025, making it the weakest performer among members of the Magnificent Seven group of major technology companies, alongside Tesla (TSLA). Apple shares gained 0.6% on Tuesday to close at $202.67, after dropping 1.2% yesterday..Below, we break down the technicals on Apple’s chart and point out important price levels worth watching out for..After rebounding from their early-April low, Apple shares have traded mostly sideways, with the price recently forming a rising wedge. The price then ran into selling pressure near the downward sloping 50-day moving average, potentially setting the stage for a continuation of the stock’s longer-term downtrend that started in late December..Meanwhile, the relative strength index has struggled to reclaim its neutral threshold, signaling bearish price momentum..Let’s identify important support and resistance levels on Apple’s chart that investors will likely be watching.",https://finance.yahoo.com/news/watch-apple-price-levels-wwdc-223930216.html
2025-06-11 06:28:00,"Apple Executives Defend Apple Intelligence, Siri and AI Strategy","A year after last year’s conference, major Siri features are still missing. The company’s head of software and head of marketing say why they aren’t worried.","A year after last year’s conference, major Siri features are still missing. The company’s head of software and head of marketing say why they aren’t worried.",https://finance.yahoo.com/m/af01aa68-b32f-347c-af44-e0f2d0971def/apple-executives-defend-apple.html
2025-06-11 05:31:00,Apple Intelligence: Everything you need to know about Apple's AI model and services,"If you've upgraded to a newer iPhone model recently, you've probably noticed that Apple Intelligence is showing up in some of your most-used apps, like Messages, Mail, and Notes. Apple Intelligence (yes, also abbreviated to AI) showed up in Apple's ecosystem in October 2024, and it's here to stay as Apple competes with Google, OpenAI, Anthropic, and others to build the best AI tools. What is Apple Intelligence? Image Credits:Apple Cupertino marketing executives have branded Apple Intelligence: “","If you've upgraded to a newer iPhone model recently, you've probably noticed that Apple Intelligence is showing up in some of your most-used apps, like Messages, Mail, and Notes. Apple Intelligence (yes, also abbreviated to AI) showed up in Apple's ecosystem in October 2024, and it's here to stay as Apple competes with Google, OpenAI, Anthropic, and others to build the best AI tools..Cupertino marketing executives have branded Apple Intelligence: “AI for the rest of us.” The platform is designed to leverage the things that generative AI already does well, like text and image generation, to improve upon existing features. Like other platforms including ChatGPT and Google Gemini, Apple Intelligence was trained on large information models. These systems use deep learning to form connections, whether it be text, images, video or music..The text offering, powered by LLM, presents itself as Writing Tools. The feature is available across various Apple apps, including Mail, Messages, Pages and Notifications. It can be used to provide summaries of long text, proofread and even write messages for you, using content and tone prompts..Image generation has been integrated as well, in similar fashion — albeit a bit less seamlessly. Users can prompt Apple Intelligence to generate custom emojis (Genmojis) in an Apple house style. Image Playground, meanwhile, is a standalone image generation app that utilizes prompts to create visual content that can be used in Messages, Keynote or shared via social media..Apple Intelligence also marks a long-awaited face-lift for Siri. The smart assistant was early to the game, but has mostly been neglected for the past several years. Siri is integrated much more deeply into Apple’s operating systems; for instance, instead of the familiar icon, users will see a glowing light around the edge of their iPhone screen when it’s doing its thing..More importantly, new Siri works across apps. That means, for example, that you can ask Siri to edit a photo and then insert it directly into a text message. It’s a frictionless experience the assistant had previously lacked. Onscreen awareness means Siri uses the context of the content you’re currently engaged with to provide an appropriate answer..Leading up to WWDC 2025, many expected that Apple would introduce us to an even more souped-up version of Siri, but we're going to have to wait a bit longer..“As we’ve shared, we’re continuing our work to deliver the features that make Siri even more personal,"" said Apple SVP of Software Engineering Craig Federighi at WWDC 2025. ""This work needed more time to reach our high-quality bar, and we look forward to sharing more about it in the coming year.”",https://finance.yahoo.com/news/apple-intelligence-coming-164731847.html
